date,run_type,symbol,asset_class,phase,score,classification,close,confirmation_trigger_value,invalidation_level_value,was_notified,notification_reason,alert_type,created_at
2026-05-13,daily-alert,BLK,banks,Possível estabilização,41,Possivel estabilizacao,1094.699951171875,1096.260009765625,917.3900146484376,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BABA,emerging_markets,Possível estabilização,41,Possivel estabilizacao,145.3300018310547,146.15370178222656,117.93000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PDD,emerging_markets,Possível estabilização,41,Possivel estabilizacao,99.18000030517578,108.2300033569336,95.37000274658205,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TUR,emerging_markets,Possível estabilização,41,Possivel estabilizacao,42.400001525878906,43.97999954223633,35.43000030517578,False,,,2026-05-13T15:03:26
2024-06-04,daily-alert,SUI-USD,crypto,Possível estabilização,41,Possivel estabilizacao,0.0003000000142492,0.0006900000153109,9.600000339560212e-05,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,JNK,bonds,Possível estabilização,40,Possivel estabilizacao,96.22000122070312,96.7107686249832,93.46030293789164,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TIP,bonds,Possível estabilização,40,Possivel estabilizacao,111.06500244140624,111.48999786376952,109.02896360641992,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IBB,sectors,Possível estabilização,40,Possivel estabilizacao,172.0850067138672,177.33999633789062,159.67999267578125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TAN,sectors,Possível estabilização,40,Possivel estabilizacao,63.84000015258789,64.55000305175781,49.720001220703125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DDOG,growth_stocks,Possível estabilização,40,Possivel estabilizacao,201.7449951171875,203.77999877929688,98.01000213623048,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CRWD,growth_stocks,Possível estabilização,40,Possivel estabilizacao,552.0800170898438,558.8800048828125,342.7200012207031,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,HOOD,growth_stocks,Possível estabilização,40,Possivel estabilizacao,76.66999816894531,93.31999969482422,63.51499938964844,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,GOOGL,mega_caps,Possível estabilização,40,Possivel estabilizacao,401.9700012207031,402.5,272.1099853515625,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,QCOM,mega_caps,Possível estabilização,40,Possivel estabilizacao,215.8099975585937,247.8999938964844,121.98999786376952,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TXN,mega_caps,Possível estabilização,40,Possivel estabilizacao,308.17999267578125,309.32000732421875,174.85443364026477,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MU,mega_caps,Possível estabilização,40,Possivel estabilizacao,794.4299926757812,818.6699829101562,309.42000654760994,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,C,banks,Possível estabilização,40,Possivel estabilizacao,125.16000366210938,134.65303238710462,101.52972662263564,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SCHW,banks,Possível estabilização,40,Possivel estabilizacao,91.45999908447266,98.39692891755436,87.52592573944368,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BX,banks,Possível estabilização,40,Possivel estabilizacao,119.875,132.02664999460896,100.7960380963392,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,COST,defensive_dividends,Possível estabilização,40,Possivel estabilizacao,1026.6600341796875,1042.52001953125,858.4299209073444,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PLD,reits,Possível estabilização,40,Possivel estabilizacao,143.4949951171875,145.44000244140625,124.4686416356318,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,GDX,commodities,Possível estabilização,39,Possivel estabilizacao,95.97000122070312,102.38999938964844,78.73999786376953,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SNOW,growth_stocks,Possível estabilização,39,Possivel estabilizacao,151.33999633789062,157.0,118.3000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWI,developed_international,Possível estabilização,39,Possivel estabilizacao,58.81999969482422,59.66999816894531,50.47999954223633,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWS,developed_international,Possível estabilização,39,Possivel estabilizacao,29.350000381469727,29.670000076293945,27.049999237060547,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,RBLX,growth_stocks,Possível estabilização,38,Possivel estabilizacao,42.0,64.41999816894531,40.150001525878906,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,UPST,growth_stocks,Possível estabilização,38,Possivel estabilizacao,26.52499961853028,35.79999923706055,23.96500015258789,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CRM,mega_caps,Possível estabilização,38,Possivel estabilizacao,165.0850067138672,193.5599975585937,163.52000427246094,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ADBE,mega_caps,Possível estabilização,38,Possivel estabilizacao,233.72999572753903,259.44000244140625,224.1300048828125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ARB-USD,crypto,Possível estabilização,38,Possivel estabilizacao,0.0007570616435259,0.0007570616435259,0.0007350000087171,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,URA,commodities,Possível estabilização,37,Possivel estabilizacao,53.400001525878906,58.970001220703125,44.7599983215332,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ROKU,growth_stocks,Possível estabilização,37,Possivel estabilizacao,126.91999816894533,131.38999938964844,78.52999877929688,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AMD,mega_caps,Possível estabilização,37,Possivel estabilizacao,447.8110046386719,469.2200012207031,188.22000122070312,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,INTC,mega_caps,Possível estabilização,37,Possivel estabilizacao,121.34500122070312,132.75,38.95000076293945,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PYPL,banks,Possível estabilização,37,Possivel estabilizacao,45.23500061035156,52.29999923706055,38.34390490755815,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,INDA,emerging_markets,Possível estabilização,37,Possivel estabilizacao,47.93000030517578,51.650001525878906,45.209999084472656,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,HYG,bonds,Possível estabilização,36,Possivel estabilizacao,79.92500305175781,80.33902621156133,77.7831946298767,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLY,sectors,Possível estabilização,36,Possivel estabilizacao,118.87999725341795,121.8499984741211,105.19000244140624,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLB,sectors,Possível estabilização,36,Possivel estabilizacao,52.185001373291016,52.77000045776367,45.796337759736,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLRE,sectors,Possível estabilização,36,Possivel estabilizacao,44.2599983215332,44.90999984741211,39.63361015999946,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XBI,sectors,Possível estabilização,36,Possivel estabilizacao,135.42999267578125,139.19000244140625,118.19000244140624,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AFRM,growth_stocks,Possível estabilização,36,Possivel estabilizacao,63.27999877929688,71.29000091552734,42.095001220703125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWZ,emerging_markets,Possível estabilização,36,Possivel estabilizacao,37.290000915527344,41.88999938964844,32.130001068115234,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ILF,emerging_markets,Possível estabilização,36,Possivel estabilizacao,35.595001220703125,38.5,30.850000381469727,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,KO,defensive_dividends,Possível estabilização,36,Possivel estabilizacao,80.18000030517578,81.02999877929688,66.81060547336676,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CL,defensive_dividends,Possível estabilização,36,Possivel estabilizacao,87.06999969482422,89.33999633789062,75.03138949702785,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWJ,developed_international,Possível estabilização,36,Possivel estabilizacao,93.08999633789062,93.2699966430664,80.8499984741211,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VNQ,reits,Possível estabilização,36,Possivel estabilizacao,96.04000091552734,97.37000274658205,86.83999633789062,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IYR,reits,Possível estabilização,36,Possivel estabilizacao,102.21499633789062,103.58999633789062,92.4499969482422,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SCHH,reits,Possível estabilização,36,Possivel estabilizacao,23.460100173950195,23.709999084472656,20.60855028053725,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PSA,reits,Possível estabilização,36,Possivel estabilizacao,307.5799865722656,313.510009765625,253.95497479415107,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SHY,bonds,Possível estabilização,35,Possivel estabilizacao,82.17500305175781,82.41646785714373,81.7325439453125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MUB,bonds,Possível estabilização,35,Possivel estabilizacao,106.64009857177734,107.2000252908866,104.74688938561992,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLK,sectors,Possível estabilização,35,Possivel estabilizacao,176.82000732421875,178.3000030517578,126.68000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLV,sectors,Possível estabilização,35,Possivel estabilizacao,146.75999450683594,149.1199951171875,141.97000122070312,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SMH,sectors,Possível estabilização,35,Possivel estabilizacao,573.6300048828125,578.0599975585938,359.8599853515625,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SOXX,sectors,Possível estabilização,35,Possivel estabilizacao,529.5599975585938,533.739990234375,307.260009765625,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,KBE,sectors,Possível estabilização,35,Possivel estabilizacao,61.90499877929688,65.44000244140625,56.46015906542908,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,COF,banks,Possível estabilização,35,Possivel estabilizacao,182.32000732421875,210.83999633789065,174.97999572753906,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWC,developed_international,Possível estabilização,35,Possivel estabilizacao,57.68989944458008,58.88999938964844,52.970001220703125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TIPS,bonds,"Queda extrema, mas sem fundo",34,"Queda extrema, mas sem fundo",0.0006999999750405,0.0070000002160668,0.0001999999949475,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VWOB,bonds,Fora do padrão,34,Fora do padrao,66.61499786376953,67.39824846355792,64.36717224121094,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,USO,commodities,Fora do padrão,33,Fora do padrao,142.1009063720703,151.6300048828125,67.3499984741211,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ARKK,sectors,Fora do padrão,33,Fora do padrao,78.26000213623047,80.68499755859375,62.94499969482422,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AMZN,mega_caps,Fora do padrão,33,Fora do padrao,269.0950012207031,278.5599975585937,196.0,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EMB,bonds,Fora do padrão,32,Fora do padrao,95.5,96.51516839521096,92.0246081911706,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLF,sectors,Fora do padrão,32,Fora do padrao,51.11000061035156,53.18999862670898,47.66999816894531,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLC,sectors,Fora do padrão,32,Fora do padrao,116.8550033569336,119.4800033569336,106.72000122070312,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ITB,sectors,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",88.71499633789062,103.23999786376952,87.56999969482422,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,FAN,sectors,Fora do padrão,32,Fora do padrao,26.7096004486084,27.299999237060547,21.239999771118164,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SHOP,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",95.04499816894533,137.3000030517578,94.79000091552734,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PATH,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",9.385000228881836,11.270000457763672,9.279999732971191,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SOFI,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",15.399999618530272,20.1299991607666,14.93000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MELI,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",1549.3900146484375,1903.0,1495.0,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CELH,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",28.01499938964844,36.459999084472656,27.65999984741211,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AVGO,mega_caps,Fora do padrão,32,Fora do padrao,416.5499877929688,437.6799926757813,289.9599914550781,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IBM,mega_caps,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",213.5,256.6113349085492,212.33999633789065,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,USB,banks,Fora do padrão,32,Fora do padrao,53.025001525878906,58.04999923706055,49.80572228230428,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PNC,banks,Fora do padrão,32,Fora do padrao,211.4900054931641,230.25,196.05394291245267,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AXP,banks,Fora do padrão,32,Fora do padrao,308.69000244140625,339.9800109863281,290.0530332420337,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MA,banks,Fora do padrão,32,Fora do padrao,494.0375061035156,534.2100219726562,479.6756969999703,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EIDO,emerging_markets,Fora do padrão,32,Fora do padrao,14.295000076293944,16.6299991607666,14.220000267028809,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,WMT,defensive_dividends,Fora do padrão,32,Fora do padrao,130.8699951171875,133.11595225949642,109.37636090231058,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,NEE,defensive_dividends,Fora do padrão,32,Fora do padrao,95.20999908447266,98.75,77.82931425960169,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWU,developed_international,Fora do padrão,32,Fora do padrao,46.79499816894531,48.369998931884766,43.59000015258789,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWG,developed_international,Fora do padrão,32,Fora do padrao,42.060001373291016,43.70000076293945,37.97999954223633,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,UGA,commodities,Fora do padrão,31,Fora do padrao,120.1999969482422,124.5999984741211,61.09000015258789,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,KRE,sectors,Fora do padrão,31,Fora do padrao,67.2699966430664,71.44000244140625,61.44315712991166,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,NFLX,mega_caps,"Queda extrema, mas sem fundo",31,"Queda extrema, mas sem fundo",87.90499877929688,108.9499969482422,75.01000213623047,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ABBV,defensive_dividends,Fora do padrão,31,Fora do padrao,207.47999572753903,214.8699951171875,190.75,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VZ,defensive_dividends,Fora do padrão,31,Fora do padrao,47.595001220703125,48.650001525878906,38.10684498781928,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWP,developed_international,Fora do padrão,31,Fora do padrao,56.31499862670898,58.9900016784668,51.43000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWL,developed_international,Fora do padrão,31,Fora do padrao,61.44499969482422,62.84000015258789,55.970001220703125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,LQD,bonds,Fora do padrão,29,Fora do padrao,108.48500061035156,109.85937544165884,106.50320412166585,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BND,bonds,Fora do padrão,29,Fora do padrao,73.125,73.90586210855115,72.4530392413442,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AGG,bonds,Fora do padrão,29,Fora do padrao,98.59500122070312,99.66700385763892,97.6301344818523,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PLTR,growth_stocks,Fora do padrão,28,Fora do padrao,129.75999450683594,152.67999267578125,122.68000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,WFC,banks,Fora do padrão,28,Fora do padrao,73.91000366210938,82.62760236090378,72.87000274658203,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SPG,reits,Fora do padrão,28,Fora do padrao,201.82000732421875,208.27999877929688,177.8800048828125,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLI,sectors,Fora do padrão,27,Fora do padrao,173.69000244140625,177.72000122070312,156.0800018310547,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BAC,banks,Fora do padrão,27,Fora do padrao,50.39500045776367,54.650001525878906,46.119998931884766,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TFC,banks,Fora do padrão,27,Fora do padrao,46.73500061035156,51.56522398786291,42.67910540291297,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWA,developed_international,Fora do padrão,27,Fora do padrao,29.08270072937012,30.479999542236328,26.100000381469727,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IEF,bonds,Fora do padrão,26,Fora do padrao,94.24500274658205,95.73448433794586,93.73765162539458,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,GOVT,bonds,Fora do padrão,26,Fora do padrao,22.680099487304688,22.94042452490784,22.584067996084684,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,JNJ,defensive_dividends,Fora do padrão,26,Fora do padrao,229.6150054931641,238.13999938964844,199.8475843916204,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MRK,defensive_dividends,Fora do padrão,26,Fora do padrao,113.5749969482422,119.36000061035156,105.02212858540548,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AMT,reits,Fora do padrão,26,Fora do padrao,174.125,184.1100006103516,163.4468972054467,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWQ,developed_international,Fora do padrão,25,Fora do padrao,45.09000015258789,47.27000045776367,41.58000183105469,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TLT,bonds,Fora do padrão,23,Fora do padrao,84.66999816894531,86.8891486307213,84.58999633789062,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EDV,bonds,Fora do padrão,23,Fora do padrao,62.470001220703125,64.9800033569336,62.41999816894531,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XLU,sectors,Fora do padrão,23,Fora do padrao,44.70500183105469,47.29999923706055,41.45020523061718,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XRT,sectors,Fora do padrão,23,Fora do padrao,79.8499984741211,89.01000213623047,77.91999816894531,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MCD,defensive_dividends,Fora do padrão,23,Fora do padrao,275.864990234375,312.5400085449219,271.9800109863281,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PG,defensive_dividends,Fora do padrão,23,Fora do padrao,141.9199981689453,152.4199981689453,135.62849904935726,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EQIX,reits,Fora do padrão,23,Fora do padrao,1083.280029296875,1128.6800537109375,751.3051809229631,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ZROZ,bonds,Fora do padrão,22,Fora do padrao,61.27989959716797,63.91999816894531,61.2599983215332,False,,,2026-05-13T15:03:26
